patternId:int,variationId:int,variationType:int,attachId:int
302,4660,4,602
302,4660,5,606
302,3430,0,113
302,3430,0,111
302,4000,2,308
302,4300,1,312
303,3810,0,125
303,3030,1,100
303,3030,0,113
303,3800,1,111
303,3200,1,104
303,3210,0,112
303,3210,0,109
303,3430,0,114
303,3410,0,101
303,3430,0,117
303,4341,0,357
303,4100,0,305
303,4100,0,314
303,4100,0,301
303,4000,5,308
303,4300,0,300
303,4300,1,312
303,4695,0,757
303,4664,0,756
303,4942,0,190
303,4652,0,755
303,4666,0,760
303,4656,0,763
303,4672,0,762
303,4677,0,761
303,4655,0,750
303,4660,2,602
303,4650,3,607
303,4660,3,606
303,4670,1,605
303,3430,0,110
303,3430,0,116
303,4500,0,310
303,4300,1,313
304,3030,1,127
304,3000,0,109
304,3810,1,117
304,3800,1,114
304,3210,2,104
304,3210,0,116
304,3210,0,101
304,3420,0,108
304,3410,1,110
304,3420,0,100
304,4501,0,360
304,4100,0,307
304,4100,0,301
304,4100,0,308
304,4000,3,300
304,4340,1,305
304,4350,1,313
304,4682,0,757
304,4653,0,756
304,4941,0,190
304,4656,0,761
304,4658,0,763
304,4664,0,755
304,4551,0,762
304,4671,0,760
304,4662,0,750
304,4650,4,607
304,4660,2,605
304,4660,5,602
304,4670,1,606
304,3000,0,113
304,3420,0,111
304,4340,1,314
304,4340,1,312
305,3030,1,121
305,3030,0,117
305,3810,0,108
305,3800,0,100
305,3210,0,120
305,3220,0,113
305,3400,0,104
305,3400,1,109
305,3400,0,103
305,4501,0,350
305,4100,0,313
305,4100,0,305
305,4100,0,301
305,4000,3,312
305,4340,1,302
305,4350,1,307
305,4691,0,757
305,4653,0,756
305,4941,0,190
305,4667,0,755
305,4652,0,753
305,4651,0,762
305,4551,0,750
305,4654,0,754
305,4662,0,763
305,4660,3,605
305,4660,5,601
305,4670,3,602
305,4650,3,607
305,4940,0,715
305,3030,1,114
305,3400,1,116
305,3790,0,308
305,4000,9,314
306,3000,1,129
306,3030,0,116
306,3810,0,103
306,3810,1,113
306,3210,0,104
306,3200,0,117
306,3410,4,100
306,3400,2,109
306,3400,2,120
306,4341,1,364
306,4100,0,305
306,4100,0,300
306,4100,0,313
306,4000,0,301
306,4350,1,308
306,4340,1,302
306,4691,0,757
306,4664,0,756
306,4941,0,190
306,4667,0,762
306,4666,0,755
306,4653,0,753
306,4677,0,763
306,4651,0,750
306,4672,0,754
306,4553,0,524
306,4553,0,529
306,4553,0,534
306,4553,0,528
306,4553,0,520
306,4553,0,521
306,4553,0,522
306,4553,0,530
306,4680,2,607
306,4650,4,605
306,4660,6,602
306,4670,2,601
306,4940,0,716
306,3030,0,108
306,3200,0,114
306,3410,4,101
306,4500,0,307
306,4000,4,312
307,3030,0,125
307,3000,1,109
307,3810,1,114
307,3800,0,113
307,3210,1,103
307,3210,0,100
307,3410,4,120
307,3400,0,104
307,3400,0,117
307,4301,1,357
307,4100,0,305
307,4100,0,314
307,4100,0,302
307,4000,3,308
307,4340,1,301
307,4300,0,312
307,4695,0,757
307,4666,0,756
307,4942,0,190
307,4668,0,755
307,4667,0,753
307,4654,0,763
307,4662,0,762
307,4671,0,754
307,4672,0,750
307,4650,2,602
307,4660,5,605
307,4670,4,601
307,4660,3,607
307,3030,0,101
307,3400,0,116
307,4340,1,313
307,4300,0,300
308,3810,0,126
308,3030,0,100
308,3000,1,120
308,3810,1,114
308,3220,1,116
308,3210,1,103
308,3410,3,113
308,3410,1,109
308,3410,3,117
308,4341,0,358
308,4100,0,313
308,4100,0,302
308,4100,0,307
308,4000,9,301
308,4340,1,300
308,4340,0,312
308,4687,0,757
308,4666,0,756
308,4942,0,190
308,4658,0,762
308,4663,0,750
308,4653,0,754
308,4551,0,763
308,4657,0,753
308,4671,0,755
308,4660,3,602
308,4670,3,607
308,4660,4,601
308,4650,2,605
308,3810,0,101
308,3220,1,104
308,4500,0,314
308,4340,0,305
309,3810,1,123
309,3030,1,116
309,3030,0,101
309,3810,0,114
309,3200,0,100
309,3200,1,113
309,3410,2,104
309,3410,1,109
309,3410,2,117
309,4101,0,352
309,4100,0,308
309,4100,0,313
309,4100,0,301
309,4000,8,305
309,4350,1,300
309,4340,1,307
309,4691,0,757
309,4666,0,756
309,4941,0,190
309,4654,0,755
309,4664,0,763
309,4668,0,754
309,4651,0,762
309,4672,0,750
309,4659,0,753
309,4678,0,541
309,4678,0,549
309,4678,0,554
309,4678,0,542
309,4678,0,540
309,4678,0,548
309,4678,0,546
309,4678,0,544
309,4680,0,601
309,4660,3,602
309,4670,4,605
309,4650,4,607
309,4940,0,712
309,3030,0,108
309,3200,0,103
309,3790,0,314
309,4350,1,312
310,3810,1,129
310,3000,1,117
310,3030,0,103
310,3810,0,107
310,3210,2,110
310,3220,1,112
310,3220,1,100
310,3410,4,106
310,3400,3,104
310,3400,3,120
310,4341,1,364
310,4100,0,302
310,4100,0,310
310,4100,0,313
310,4000,3,301
310,4340,0,305
310,4695,0,757
310,4654,0,756
310,4942,0,190
310,4652,0,319
310,4674,0,317
310,4664,0,322
310,4667,0,309
310,4663,0,320
310,4666,0,315
310,4653,0,750
310,4656,0,754
310,4662,0,761
310,4659,0,753
310,4671,0,755
310,4655,0,758
310,4651,0,760
310,4551,0,759
310,4670,2,604
310,4650,4,607
310,4650,2,606
310,4670,3,602
310,4660,3,601
310,4660,6,603
310,4130,0,321
310,4330,0,318
310,4330,1,316
310,3030,0,116
310,3810,1,101
310,4000,5,306
310,4300,0,300
310,4940,0,717
311,3810,1,123
311,3000,0,103
311,3000,1,116
311,3810,0,106
311,3200,1,104
311,3210,2,112
311,3200,1,101
311,3400,1,100
311,3420,0,107
311,3420,0,117
311,4101,0,352
311,4100,0,300
311,4100,0,313
311,4100,0,306
311,4000,9,314
311,4340,1,310
311,4681,0,757
311,4656,0,756
311,4943,0,190
311,4668,0,322
311,4664,0,318
311,4652,0,309
311,4667,0,316
311,4653,0,319
311,4666,0,317
311,4654,0,755
311,4663,0,753
311,4665,0,750
311,4662,0,761
311,4657,0,758
311,4651,0,754
311,4672,0,760
311,4669,0,759
311,4660,6,601
311,4660,2,604
311,4670,3,607
311,4670,0,602
311,4650,3,606
311,4650,5,603
311,4130,0,321
311,4330,1,320
311,4330,0,315
311,3810,0,110
311,3400,1,111
311,4500,0,305
311,4000,8,301
312,3030,0,123
312,3030,1,111
312,3800,0,103
312,3810,1,100
312,3200,0,107
312,3210,0,101
312,3210,0,116
312,3430,0,112
312,3400,3,106
312,3400,3,110
312,4401,0,352
312,4100,0,313
312,4100,0,310
312,4100,0,305
312,4000,4,314
312,4300,1,300
312,4686,0,757
312,4663,0,756
312,4941,0,190
312,4653,0,315
312,4668,0,319
312,4654,0,318
312,4666,0,320
312,4663,0,322
312,4664,0,316
312,4656,0,754
312,4667,0,759
312,4669,0,758
312,4551,0,753
312,4672,0,760
312,4662,0,750
312,4665,0,755
312,4651,0,761
312,4555,0,580
312,4555,0,585
312,4555,0,592
312,4555,0,587
312,4555,0,582
312,4555,0,588
312,4555,0,583
312,4555,0,591
312,4670,0,602
312,4650,5,606
312,4670,1,601
312,4660,2,604
312,4650,4,607
312,4660,6,603
312,4130,0,321
312,4330,1,317
312,4330,0,309
312,3030,1,104
312,3430,0,117
312,4000,0,301
312,4300,0,306
313,3800,1,127
313,3000,0,110
313,3030,0,116
313,3810,0,103
313,3210,2,107
313,3200,1,117
313,3200,1,100
313,3400,3,120
313,3410,3,104
313,3400,3,111
313,4401,0,360
313,4100,0,313
313,4100,0,301
313,4100,0,306
313,4000,6,314
313,4350,1,305
313,4687,0,757
313,4674,0,756
313,4941,0,190
313,4666,0,316
313,4664,0,322
313,4667,0,309
313,4663,0,315
313,4653,0,317
313,4652,0,318
313,4654,0,761
313,4658,0,750
313,4677,0,758
313,4671,0,753
313,4551,0,755
313,4665,0,760
313,4657,0,754
313,4659,0,759
313,4678,0,541
313,4678,0,547
313,4678,0,548
313,4678,0,551
313,4678,0,540
313,4678,0,552
313,4678,0,544
313,4678,0,542
313,4660,4,606
313,4670,3,604
313,4670,1,607
313,4660,5,602
313,4650,4,601
313,4650,5,603
313,4130,0,321
313,4330,0,319
313,4330,1,320
313,3000,0,106
313,3200,1,101
313,4000,4,300
313,4300,0,302
314,3000,1,122
314,3030,0,106
314,3810,1,116
314,3810,0,120
314,3200,1,103
314,3210,2,101
314,3200,1,112
314,3430,0,117
314,3410,0,104
314,3430,0,107
314,4302,0,351
314,4100,0,314
314,4100,0,306
314,4100,0,300
314,4000,6,305
314,4340,1,313
314,4682,0,757
314,4652,0,756
314,4943,0,190
314,4666,0,322
314,4656,0,318
314,4654,0,315
314,4667,0,319
314,4663,0,320
314,4674,0,317
314,4664,0,754
314,4654,0,761
314,4659,0,753
314,4662,0,750
314,4671,0,758
314,4657,0,760
314,4551,0,755
314,4655,0,759
314,4680,0,607
314,4660,6,606
314,4670,3,604
314,4670,2,601
314,4660,2,602
314,4650,2,603
314,4130,0,321
314,4330,1,309
314,4330,0,316
314,3000,1,110
314,3200,1,111
314,3790,0,302
314,4300,0,310
315,3030,1,128
315,3000,1,108
315,3800,0,112
315,3810,0,110
315,3200,0,120
315,3210,0,117
315,3220,1,109
315,3410,0,113
315,3420,0,107
315,3410,4,103
315,4301,1,362
315,4100,0,310
315,4100,0,302
315,4100,0,314
315,4000,2,308
315,4300,1,306
315,4663,0,760
315,4654,0,763
315,4652,0,754
315,4659,0,753
315,4677,0,762
315,4651,0,761
315,4665,0,758
315,4671,0,759
315,4680,2,607
315,4650,4,601
315,4670,3,606
315,4660,3,604
315,4660,4,605
315,4670,0,603
315,3030,1,111
315,3810,0,106
315,3220,1,116
315,4000,7,313
315,4350,1,307
316,3000,0,128
316,3000,1,103
316,3810,0,108
316,3810,1,106
316,3210,2,116
316,3200,0,112
316,3220,1,113
316,3420,0,109
316,3410,2,111
316,3430,0,107
316,4501,0,362
316,4100,0,313
316,4100,0,308
316,4100,0,307
316,4000,7,302
316,4300,0,310
316,4668,0,763
316,4654,0,754
316,4664,0,761
316,4657,0,753
316,4671,0,759
316,4662,0,760
316,4551,0,762
316,4655,0,758
316,4552,0,576
316,4552,0,565
316,4552,0,569
316,4552,0,567
316,4552,0,568
316,4552,0,561
316,4552,0,577
316,4552,0,570
316,4670,0,601
316,4660,3,606
316,4660,6,604
316,4670,3,607
316,4650,4,605
316,4650,5,603
316,3000,1,110
316,3810,1,120
316,3410,2,117
316,4500,0,306
316,4000,5,314
317,3810,1,129
317,3030,0,106
317,3000,1,113
317,3800,1,116
317,3200,1,120
317,3210,0,114
317,3220,0,108
317,3420,0,107
317,3410,0,109
317,3400,3,112
317,4301,0,364
317,4100,0,310
317,4100,0,302
317,4100,0,313
317,4000,4,312
317,4300,0,307
317,4674,0,753
317,4652,0,760
317,4663,0,762
317,4551,0,759
317,4657,0,754
317,4659,0,763
317,4662,0,761
317,4651,0,758
317,4650,3,601
317,4650,5,603
317,4660,4,607
317,4670,1,605
317,4670,4,604
317,4660,2,606
317,4940,0,713
317,3030,0,117
317,3810,1,103
317,3400,3,110
317,3790,0,308
317,4500,0,306
318,3000,1,127
318,3030,0,114
318,3800,1,116
318,3810,1,103
318,3210,1,110
318,3200,0,113
318,3220,0,107
318,3410,3,109
318,3420,0,120
318,3400,0,117
318,4341,1,360
318,4100,0,312
318,4100,0,307
318,4100,0,306
318,4000,6,313
318,4300,1,302
318,4668,0,760
318,4653,0,759
318,4667,0,753
318,4671,0,761
318,4655,0,754
318,4677,0,763
318,4662,0,762
318,4651,0,758
318,4650,4,604
318,4660,5,606
318,4650,3,607
318,4670,0,601
318,4670,1,605
318,4660,6,603
318,3810,1,108
318,3220,0,111
318,3420,0,106
318,3790,0,308
318,4000,0,314
319,3800,0,129
319,3030,0,112
319,3000,0,110
319,3810,0,117
319,3220,0,109
319,3210,0,103
319,3210,2,113
319,3400,0,120
319,3400,1,108
319,3410,2,114
319,4501,0,364
319,4100,0,306
319,4100,0,313
319,4100,0,310
319,4000,8,312
319,4340,0,302
319,4666,0,758
319,4656,0,760
319,4668,0,753
319,4672,0,762
319,4665,0,761
319,4651,0,754
319,4655,0,759
319,4669,0,763
319,4555,0,596
319,4555,0,581
319,4555,0,588
319,4555,0,589
319,4555,0,587
319,4555,0,590
319,4555,0,585
319,4555,0,595
319,4670,3,603
319,4650,5,607
319,4650,3,605
319,4660,5,601
319,4660,2,606
319,4670,4,604
319,3000,0,116
319,3220,0,107
319,3210,2,106
319,3790,0,308
319,4300,1,307
1000,3810,1,2124
1000,5002,0,2103
1000,5003,0,2104
1000,5002,0,2116
1000,3800,0,2100
1000,5011,3,2117
1000,5011,6,2107
1000,5010,0,2101
1000,5010,0,2113
1000,3410,1,2106
1000,3410,0,2110
1000,3420,0,2112
1000,3410,1,2108
1000,4301,1,2356
1000,4100,0,2301
1000,4100,0,2314
1000,4100,0,2310
1000,4500,0,2313
1000,4000,9,2300
1000,4300,0,2302
1000,4300,1,2305
1000,4682,0,2757
1000,4654,0,2756
1000,4941,0,2190
1000,4668,0,2760
1000,4664,0,2763
1000,4663,0,2753
1000,4653,0,2755
1000,4659,0,2761
1000,4657,0,2759
1000,4551,0,2750
1000,4669,0,2754
1000,4665,0,2762
1000,4672,0,2758
1000,5305,0,2524
1000,5305,0,2530
1000,5305,0,2527
1000,5305,0,2528
1000,5305,0,2521
1000,5305,0,2523
1000,5305,0,2525
1000,5305,0,2529
1000,4670,3,2603
1000,4650,2,2605
1000,4650,3,2604
1000,4670,2,2606
1000,4660,2,2601
1000,4660,3,2607
1000,4660,5,2602
1000,4940,0,2712
1000,5003,0,2111
1000,5003,0,2109
1000,3800,0,2114
1000,3790,0,2307
1000,4000,0,2308
1000,4000,7,2312
1000,5305,0,2526
1000,5305,0,2520
1001,3800,1,2128
1001,5000,1,2108
1001,5005,0,2106
1001,5005,0,2101
1001,3810,1,2116
1001,5011,4,2107
1001,5010,0,2109
1001,5010,2,2100
1001,5011,4,2113
1001,3400,1,2117
1001,3420,0,2120
1001,3400,2,2110
1001,3420,0,2103
1001,4302,0,2362
1001,4100,0,2313
1001,4100,0,2300
1001,4100,0,2305
1001,4500,0,2308
1001,4000,7,2310
1001,4340,1,2306
1001,4340,0,2301
1001,4686,0,2757
1001,4668,0,2756
1001,4941,0,2190
1001,4666,0,2755
1001,4663,0,2760
1001,4656,0,2758
1001,4652,0,2750
1001,4672,0,2753
1001,4659,0,2763
1001,4657,0,2754
1001,4669,0,2759
1001,4671,0,2761
1001,4551,0,2762
1001,4650,4,2607
1001,4660,2,2604
1001,4670,2,2602
1001,4650,2,2601
1001,4660,5,2605
1001,4670,1,2606
1001,4660,4,2603
1001,4940,0,2714
1001,5000,1,2111
1001,3400,1,2104
1001,3420,0,2112
1001,4340,1,2302
1001,4340,0,2314
1001,4340,1,2307
1002,3810,0,2121
1002,5005,0,2116
1002,5003,0,2103
1002,5003,0,2104
1002,3810,1,2113
1002,5010,0,2108
1002,5011,4,2106
1002,5011,2,2120
1002,5011,4,2110
1002,3430,0,2107
1002,3410,1,2100
1002,3400,0,2114
1002,3400,0,2111
1002,4301,1,2350
1002,4100,0,2310
1002,4100,0,2308
1002,4100,0,2301
1002,4500,0,2306
1002,4000,1,2313
1002,4350,1,2312
1002,4340,0,2305
1002,4681,0,2757
1002,4674,0,2756
1002,4943,0,2190
1002,4663,0,2755
1002,4652,0,2754
1002,4667,0,2762
1002,4654,0,2760
1002,4651,0,2763
1002,4657,0,2753
1002,4672,0,2761
1002,4669,0,2759
1002,4671,0,2750
1002,4665,0,2758
1002,5305,0,2525
1002,5305,0,2530
1002,5305,0,2521
1002,5305,0,2523
1002,5305,0,2529
1002,5305,0,2527
1002,5305,0,2524
1002,5305,0,2528
1002,4660,4,2602
1002,4650,3,2607
1002,4650,4,2601
1002,4660,5,2605
1002,4660,2,2604
1002,4670,2,2606
1002,4670,0,2603
1002,4940,0,2711
1002,3810,1,2117
1002,3400,0,2112
1002,3430,0,2109
1002,4000,9,2302
1002,4350,1,2307
1002,4350,1,2314
1002,5305,0,2522
1002,5305,0,2526
1003,3800,1,2127
1003,5005,0,2117
1003,5001,1,2106
1003,5001,1,2113
1003,3810,1,2101
1003,5010,3,2100
1003,5010,2,2103
1003,5011,6,2114
1003,5010,3,2111
1003,3410,1,2116
1003,3410,3,2104
1003,3410,0,2108
1003,3410,1,2120
1003,4302,0,2360
1003,4100,0,2312
1003,4100,0,2307
1003,4100,0,2300
1003,4500,0,2302
1003,4000,0,2306
1003,4300,0,2308
1003,4300,1,2305
1003,4682,0,2757
1003,4667,0,2756
1003,4941,0,2190
1003,4666,0,2754
1003,4664,0,2759
1003,4652,0,2753
1003,4668,0,2755
1003,4662,0,2762
1003,4659,0,2761
1003,4665,0,2750
1003,4657,0,2760
1003,4669,0,2758
1003,4672,0,2763
1003,4660,4,2604
1003,4660,6,2606
1003,4670,0,2605
1003,4660,3,2603
1003,4650,4,2601
1003,4670,1,2607
1003,4650,3,2602
1003,5001,1,2110
1003,5001,1,2109
1003,5011,6,2107
1003,3790,0,2301
1003,4500,0,2314
1003,4000,3,2313
1004,3810,1,2124
1004,5002,0,2117
1004,5004,0,2104
1004,5002,0,2107
1004,3800,0,2113
1004,5010,3,2108
1004,5010,2,2111
1004,5010,4,2109
1004,5010,2,2106
1004,3220,0,2112
1004,3210,1,2101
1004,3200,0,2116
1004,3220,0,2110
1004,4301,1,2356
1004,4100,0,2307
1004,4100,0,2310
1004,4100,0,2314
1004,4500,0,2313
1004,4000,2,2301
1004,4340,1,2308
1004,4340,0,2312
1004,4688,0,2757
1004,4653,0,2756
1004,4943,0,2190
1004,4668,0,2763
1004,4663,0,2761
1004,4652,0,2760
1004,4666,0,2759
1004,4672,0,2753
1004,4651,0,2762
1004,4665,0,2755
1004,4671,0,2750
1004,4657,0,2758
1004,4669,0,2754
1004,4680,0,2601
1004,4650,2,2602
1004,4660,4,2606
1004,4650,3,2605
1004,4670,2,2607
1004,4660,5,2604
1004,4670,1,2603
1004,5002,0,2103
1004,5002,0,2114
1004,3810,1,2100
1004,4500,0,2302
1004,4000,6,2305
1004,4340,0,2300
1005,5242,0,1107
1005,5257,0,1110
1005,5246,0,1108
1005,5252,0,1109
1005,5357,0,1142
1005,4910,2,1114
1005,4850,2,1115
1005,4860,2,1116
1005,4917,2,1111
1005,4780,2,1112
1005,4880,2,1113
1005,4669,0,1162
1005,4662,0,1155
1005,4677,0,1164
1005,4665,0,1158
1005,4659,0,1160
1005,4657,0,1156
1005,4671,0,1161
1005,4667,0,1163
1005,4668,0,1159
1005,4664,0,1157
1005,4663,0,1165
1005,5100,0,1150
1005,5100,0,1153
1005,4654,0,1103
1005,5382,0,1136
1005,5110,1,1152
1005,5105,0,1151
1005,5399,0,1210
1006,5240,0,1107
1006,5257,0,1110
1006,5246,0,1108
1006,5252,0,1109
1006,5354,0,1142
1006,4930,2,1114
1006,4850,2,1115
1006,4924,2,1116
1006,4910,2,1111
1006,4928,2,1112
1006,4830,2,1113
1006,4665,0,1164
1006,4655,0,1161
1006,4672,0,1155
1006,4651,0,1158
1006,4671,0,1160
1006,4657,0,1162
1006,4669,0,1165
1006,4664,0,1157
1006,4667,0,1159
1006,4663,0,1163
1006,4666,0,1156
1006,5100,0,1152
1006,5100,0,1153
1006,4654,0,1103
1006,5382,0,1136
1006,5110,8,1150
1006,5105,0,1151
1006,5399,0,1211
1007,5240,0,1107
1007,5257,0,1110
1007,5246,0,1108
1007,5252,0,1109
1007,5354,0,1142
1007,4927,2,1114
1007,4880,2,1115
1007,4926,2,1116
1007,4928,2,1111
1007,4860,2,1112
1007,4921,2,1113
1007,4672,0,1164
1007,4665,0,1155
1007,4669,0,1157
1007,4655,0,1158
1007,4651,0,1160
1007,4551,0,1163
1007,4677,0,1161
1007,4663,0,1159
1007,4668,0,1162
1007,4666,0,1165
1007,4654,0,1156
1007,5100,0,1153
1007,5100,0,1150
1007,5110,0,1152
1007,4667,0,1103
1007,5380,0,1136
1007,5105,0,1151
1008,5242,0,1107
1008,5257,0,1110
1008,5245,0,1108
1008,5252,0,1109
1008,5357,0,1142
1008,4928,2,1114
1008,4918,2,1115
1008,4925,2,1116
1008,4927,2,1111
1008,4990,2,1112
1008,4880,2,1113
1008,4659,0,1160
1008,4671,0,1155
1008,4677,0,1158
1008,4669,0,1162
1008,4665,0,1164
1008,4657,0,1163
1008,4655,0,1161
1008,4654,0,1157
1008,4652,0,1159
1008,4664,0,1165
1008,4667,0,1156
1008,5100,0,1151
1008,5100,0,1153
1008,5110,1,1152
1008,4674,0,1103
1008,5382,0,1136
1008,5115,0,1150
1008,5399,0,1210
1009,5242,0,1107
1009,5255,0,1110
1009,5246,0,1108
1009,5252,0,1109
1009,5357,0,1142
1009,4917,2,1114
1009,4840,2,1115
1009,4918,2,1116
1009,4927,2,1111
1009,4880,2,1112
1009,4921,2,1113
1009,4659,0,1164
1009,4657,0,1160
1009,4669,0,1156
1009,4665,0,1158
1009,4551,0,1165
1009,4655,0,1155
1009,4672,0,1159
1009,4663,0,1157
1009,4652,0,1163
1009,4654,0,1161
1009,4667,0,1162
1009,5100,0,1153
1009,5100,0,1151
1009,4656,0,1103
1009,5380,0,1136
1009,5110,9,1152
1009,5105,0,1150
1010,3810,1,2123
1010,5002,0,2101
1010,5006,0,2110
1010,5006,0,2106
1010,3800,1,2103
1010,5011,2,2117
1010,5011,4,2104
1010,5011,3,2107
1010,5011,3,2113
1010,3200,1,2100
1010,3220,1,2111
1010,3210,1,2108
1010,3200,1,2114
1010,4301,1,2352
1010,4100,0,2308
1010,4100,0,2307
1010,4100,0,2313
1010,4500,0,2300
1010,4000,6,2305
1010,4300,1,2314
1010,4300,0,2301
1010,4687,0,2757
1010,4653,0,2756
1010,4941,0,2190
1010,4658,0,2762
1010,4654,0,2758
1010,4674,0,2755
1010,4667,0,2760
1010,4672,0,2753
1010,4669,0,2759
1010,4677,0,2754
1010,4671,0,2761
1010,4665,0,2750
1010,4662,0,2763
1010,5305,0,2530
1010,5305,0,2524
1010,5305,0,2525
1010,5305,0,2527
1010,5305,0,2528
1010,5305,0,2520
1010,5305,0,2521
1010,5305,0,2526
1010,4670,3,2607
1010,4670,0,2603
1010,4660,4,2601
1010,4660,3,2605
1010,4650,4,2604
1010,4660,5,2606
1010,4650,3,2602
1010,3810,1,2116
1010,5011,2,2109
1010,3200,1,2112
1010,4000,7,2310
1010,4300,0,2306
1010,4300,1,2312
1010,5305,0,2529
1010,5305,0,2522
1011,3800,1,2128
1011,5002,0,2100
1011,5000,1,2107
1011,5000,1,2112
1011,3800,0,2103
1011,5011,2,2101
1011,5010,0,2104
1011,5010,3,2111
1011,5011,2,2116
1011,3410,0,2120
1011,3410,3,2109
1011,3400,1,2117
1011,3410,0,2110
1011,4341,0,2362
1011,4100,0,2307
1011,4100,0,2313
1011,4100,0,2310
1011,4500,0,2314
1011,4000,3,2302
1011,4300,0,2301
1011,4300,1,2308
1011,4688,0,2757
1011,4674,0,2756
1011,4941,0,2190
1011,4666,0,2758
1011,4652,0,2753
1011,4656,0,2759
1011,4664,0,2763
1011,4669,0,2754
1011,4651,0,2760
1011,4551,0,2762
1011,4672,0,2750
1011,4671,0,2755
1011,4657,0,2761
1011,5300,0,2527
1011,5300,0,2524
1011,5300,0,2529
1011,5300,0,2528
1011,5300,0,2523
1011,5300,0,2526
1011,5300,0,2521
1011,5300,0,2530
1011,4660,5,2601
1011,4670,3,2607
1011,4650,5,2606
1011,4670,1,2604
1011,4660,4,2603
1011,4650,4,2605
1011,4660,2,2602
1011,5002,0,2113
1011,5000,1,2108
1011,5011,2,2106
1011,4500,0,2306
1011,4000,7,2305
1011,4300,0,2300
1011,5300,0,2525
1011,5300,0,2520
1012,3000,1,2123
1012,5000,1,2110
1012,5001,1,2103
1012,5001,1,2107
1012,3030,1,2113
1012,5011,4,2106
1012,5010,0,2100
1012,5011,2,2114
1012,5011,4,2108
1012,3210,0,2101
1012,3210,2,2112
1012,3220,0,2116
1012,3220,0,2104
1012,4302,0,2352
1012,4100,0,2308
1012,4100,0,2312
1012,4100,0,2310
1012,4500,0,2307
1012,4000,1,2314
1012,4300,1,2305
1012,4300,0,2301
1012,4681,0,2757
1012,4656,0,2756
1012,4941,0,2190
1012,4664,0,2750
1012,4668,0,2754
1012,4663,0,2763
1012,4653,0,2761
1012,4671,0,2762
1012,4659,0,2755
1012,4665,0,2759
1012,4677,0,2758
1012,4651,0,2760
1012,4669,0,2753
1012,5300,0,2526
1012,5300,0,2523
1012,5300,0,2529
1012,5300,0,2528
1012,5300,0,2530
1012,5300,0,2525
1012,5300,0,2527
1012,5300,0,2521
1012,4660,6,2601
1012,4660,5,2602
1012,4650,2,2604
1012,4660,4,2607
1012,4670,3,2605
1012,4650,4,2606
1012,4670,1,2603
1012,5000,1,2117
1012,5011,2,2111
1012,5011,2,2109
1012,4000,4,2300
1012,4000,7,2306
1012,4300,1,2313
1012,5300,0,2524
1012,5300,0,2520
1013,3810,1,2124
1013,5005,0,2113
1013,5000,1,2108
1013,5000,1,2109
1013,3800,1,2110
1013,5010,3,2111
1013,5011,4,2106
1013,5010,0,2114
1013,5010,3,2100
1013,3200,1,2104
1013,3210,2,2101
1013,3200,0,2116
1013,3210,2,2103
1013,4301,1,2356
1013,4100,0,2314
1013,4100,0,2302
1013,4100,0,2312
1013,4500,0,2301
1013,4000,8,2308
1013,4300,0,2313
1013,4340,1,2300
1013,4686,0,2757
1013,4667,0,2756
1013,4942,0,2190
1013,4664,0,2753
1013,4674,0,2758
1013,4668,0,2763
1013,4656,0,2760
1013,4669,0,2759
1013,4672,0,2755
1013,4671,0,2761
1013,4551,0,2762
1013,4665,0,2750
1013,4651,0,2754
1013,4650,4,2604
1013,4650,2,2606
1013,4660,5,2607
1013,4660,2,2603
1013,4670,3,2601
1013,4660,6,2605
1013,4670,1,2602
1013,5005,0,2117
1013,3800,1,2107
1013,5011,4,2112
1013,3790,0,2310
1013,4000,0,2307
1013,4000,5,2305
1014,3000,0,2122
1014,5006,0,2107
1014,5002,0,2113
1014,5002,0,2104
1014,3030,0,2120
1014,5010,4,2101
1014,5011,3,2111
1014,5010,0,2109
1014,5011,3,2108
1014,3210,0,2103
1014,3210,1,2114
1014,3220,0,2110
1014,3210,0,2117
1014,4301,1,2351
1014,4100,0,2313
1014,4100,0,2305
1014,4100,0,2306
1014,4500,0,2302
1014,4000,7,2308
1014,4340,0,2307
1014,4300,0,2300
1014,4691,0,2757
1014,4654,0,2756
1014,4942,0,2190
1014,4664,0,2759
1014,4668,0,2762
1014,4652,0,2755
1014,4663,0,2760
1014,4672,0,2758
1014,4651,0,2763
1014,4655,0,2761
1014,4657,0,2750
1014,4671,0,2753
1014,4659,0,2754
1014,4680,0,2603
1014,4650,3,2607
1014,4660,2,2604
1014,4670,2,2605
1014,4660,6,2602
1014,4650,5,2601
1014,4670,0,2606
1014,5006,0,2112
1014,3000,0,2106
1014,5011,3,2116
1014,3790,0,2314
1014,4500,0,2312
1014,4000,1,2310
1015,5242,0,1107
1015,5257,0,1110
1015,5246,0,1108
1015,5252,0,1109
1015,5354,0,1142
1015,4927,2,1114
1015,4923,2,1115
1015,4918,2,1116
1015,4990,2,1111
1015,4917,2,1112
1015,4921,2,1113
1015,4665,0,1159
1015,4551,0,1162
1015,4671,0,1158
1015,4672,0,1165
1015,4651,0,1163
1015,4655,0,1164
1015,4657,0,1160
1015,4654,0,1155
1015,4656,0,1157
1015,4652,0,1156
1015,4664,0,1161
1015,5100,0,1151
1015,5100,0,1152
1015,4653,0,1103
1015,5382,0,1136
1015,4940,0,1174
1015,5110,4,1150
1015,5105,0,1153
1015,5399,0,1212
1016,5240,0,1107
1016,5257,0,1110
1016,5245,0,1108
