variationType,variationId,id,spotId,patternId
0,4606,12064,32,10
0,4604,12065,32,33
0,4604,12066,32,35
0,4605,12067,32,135
0,4605,12068,32,137
0,4604,12069,32,204
0,4600,12070,33,0
0,4600,12071,33,4
0,4604,12072,33,5
0,4602,12073,33,8
0,4605,12074,33,10
0,4601,12075,33,20
0,4605,12076,33,28
0,4602,12077,33,35
0,4600,12078,33,135
0,4603,12079,33,137
0,4605,12080,33,140
0,4600,12081,33,204
0,4600,12082,33,227
0,4603,12083,33,235
0,4606,12084,34,0
0,4600,12085,34,4
0,4606,12086,34,5
0,4605,12087,34,8
0,4601,12088,34,10
0,4601,12089,34,20
0,4602,12090,34,28
0,4603,12091,34,33
0,4606,12092,34,135
0,4605,12093,34,137
0,4604,12094,34,140
0,4600,12095,34,204
0,4605,12096,34,227
0,4601,12097,34,1100
0,4603,12098,35,0
0,4603,12099,35,4
0,4605,12100,35,5
0,4605,12101,35,8
0,4606,12102,35,10
0,4601,12103,35,33
0,4606,12104,35,135
0,4606,12105,35,137
0,4604,12106,35,156
0,4603,12107,35,204
0,4601,12108,35,235
0,4604,12109,36,0
0,4602,12110,36,4
0,4600,12111,36,5
0,4603,12112,36,8
0,4604,12113,36,10
0,4606,12114,36,20
0,4601,12115,36,28
0,4600,12116,36,33
0,4605,12117,36,35
0,4606,12118,36,135
0,4605,12119,36,137
0,4601,12120,36,140
0,4600,12121,36,156
0,4605,12122,36,204
0,4603,12123,36,227
0,4605,12124,36,235
0,4602,12125,37,0
0,4601,12126,37,4
0,4605,12127,37,5
0,4606,12128,37,8
0,4602,12129,37,10
0,4605,12130,37,28
0,4600,12131,37,35
0,4606,12132,37,135
0,4600,12133,37,137
0,4605,12134,37,140
0,4603,12135,37,156
0,4605,12136,37,204
0,4601,12137,37,227
0,4601,12138,37,235
0,4605,12139,37,1100
0,4601,12140,38,0
0,4606,12141,38,4
0,4603,12142,38,5
0,4601,12143,38,8
0,4606,12144,38,10
0,4600,12145,38,20
0,4603,12146,38,28
0,4604,12147,38,35
0,4602,12148,38,135
0,4601,12149,38,137
0,4602,12150,38,140
0,4603,12151,38,156
0,4605,12152,38,204
0,4602,12153,38,227
0,4604,12154,38,235
0,4601,12155,38,1100
0,4603,12156,39,0
0,4605,12157,39,4
0,4603,12158,39,5
0,4601,12159,39,8
0,4604,12160,39,10
0,4601,12161,39,20
0,4606,12162,39,28
0,4604,12163,39,33
0,4605,12164,39,35
0,4603,12165,39,135
0,4603,12166,39,137
0,4603,12167,39,140
0,4600,12168,39,156
0,4603,12169,39,204
0,4603,12170,39,227
0,4604,12171,39,235
0,4603,12172,39,1100
0,4603,12173,40,0
0,4605,12174,40,4
0,4604,12175,40,5
0,4606,12176,40,8
0,4606,12177,40,10
0,4606,12178,40,20
0,4601,12179,40,28
0,4602,12180,40,35
0,4604,12181,40,135
0,4604,12182,40,137
0,4604,12183,40,140
0,4602,12184,40,156
0,4601,12185,40,204
0,4604,12186,40,227
0,4600,12187,40,235
0,4600,12188,40,1100
0,4600,12189,41,0
0,4605,12190,41,4
0,4605,12191,41,5
0,4604,12192,41,8
0,4602,12193,41,10
0,4600,12194,41,20
0,4605,12195,41,33
0,4604,12196,41,35
0,4601,12197,41,135
0,4605,12198,41,137
0,4603,12199,41,140
0,4606,12200,41,156
0,4606,12201,41,204
0,4601,12202,41,235
0,4606,12203,41,1100
0,4601,12204,42,0
0,4605,12205,42,4
0,4606,12206,42,5
0,4603,12207,42,8
0,4601,12208,42,10
0,4603,12209,42,20
0,4605,12210,42,28
0,4601,12211,42,33
0,4602,12212,42,35
0,4602,12213,42,135
0,4606,12214,42,137
0,4600,12215,42,140
0,4603,12216,42,156
0,4605,12217,42,204
0,4603,12218,42,227
0,4606,12219,42,1100
0,4604,12220,43,0
0,4606,12221,43,4
0,4601,12222,43,5
0,4602,12223,43,8
0,4600,12224,43,10
0,4603,12225,43,28
0,4603,12226,43,33
0,4600,12227,43,135
0,4604,12228,43,137
0,4604,12229,43,140
0,4606,12230,43,204
0,4604,12231,43,227
0,4603,12232,43,1100
0,4603,12233,44,0
0,4605,12234,44,4
0,4600,12235,44,5
0,4600,12236,44,8
0,4602,12237,44,10
0,4606,12238,44,20
0,4606,12239,44,28
0,4604,12240,44,33
0,4601,12241,44,135
0,4602,12242,44,137
0,4602,12243,44,140
0,4604,12244,44,204
0,4602,12245,44,227
0,4606,12246,44,1100
0,4605,12247,45,0
0,4603,12248,45,4
0,4604,12249,45,5
0,4606,12250,45,8
0,4605,12251,45,10
0,4605,12252,45,20
0,4604,12253,45,28
0,4605,12254,45,135
0,4600,12255,45,137
0,4603,12256,45,140
0,4606,12257,45,156
0,4603,12258,45,204
0,4606,12259,45,227
0,4600,12260,45,235
0,4606,12261,45,1100
0,4600,12262,46,0
0,4604,12263,46,4
0,4601,12264,46,5
0,4605,12265,46,8
0,4604,12266,46,10
0,4604,12267,46,20
0,4602,12268,46,28
0,4601,12269,46,135
0,4602,12270,46,137
0,4601,12271,46,140
0,4605,12272,46,156
0,4600,12273,46,204
0,4600,12274,46,227
0,4600,12275,46,1100
0,4603,12276,47,0
0,4604,12277,47,4
0,4602,12278,47,5
0,4601,12279,47,8
0,4600,12280,47,10
0,4600,12281,47,20
0,4606,12282,47,28
0,4605,12283,47,35
0,4604,12284,47,135
0,4602,12285,47,137
0,4605,12286,47,140
0,4601,12287,47,204
0,4602,12288,47,227
0,4606,12289,47,235
0,4605,12290,47,1100
0,4604,12291,48,0
0,4603,12292,48,4
0,4605,12293,48,5
0,4600,12294,48,8
0,4604,12295,48,10
0,4603,12296,48,33
0,4604,12297,48,135
0,4605,12298,48,137
0,4603,12299,48,156
0,4604,12300,48,204
0,4606,12301,48,235
0,4603,12302,49,0
0,4604,12303,49,4
0,4602,12304,49,5
0,4605,12305,49,8
0,4602,12306,49,10
0,4602,12307,49,20
0,4603,12308,49,33
0,4606,12309,49,135
0,4601,12310,49,137
0,4601,12311,49,204
0,4605,12312,49,227
0,4605,12313,50,0
0,4606,12314,50,4
0,4603,12315,50,5
0,4605,12316,50,8
0,4603,12317,50,10
0,4603,12318,50,20
0,4601,12319,50,33
0,4602,12320,50,35
0,4605,12321,50,135
0,4601,12322,50,137
0,4605,12323,50,140
0,4603,12324,50,156
0,4602,12325,50,204
0,4606,12326,50,235
0,4600,12327,50,1100
0,4603,12328,51,0
0,4604,12329,51,4
0,4606,12330,51,5
0,4604,12331,51,8
0,4604,12332,51,10
0,4604,12333,51,20
0,4606,12334,51,28
0,4602,12335,51,33
0,4605,12336,51,135
0,4602,12337,51,137
0,4602,12338,51,140
0,4603,12339,51,204
0,4601,12340,51,227
0,4606,12341,51,1100
0,4602,12342,52,0
0,4601,12343,52,4
0,4603,12344,52,5
0,4601,12345,52,8
0,4606,12346,52,10
0,4606,12347,52,20
0,4604,12348,52,28
0,4605,12349,52,35
0,4602,12350,52,135
0,4606,12351,52,137
0,4603,12352,52,140
0,4602,12353,52,156
0,4606,12354,52,204
0,4604,12355,52,227
0,4606,12356,52,235
0,4603,12357,52,1100
0,4602,12358,53,0
0,4605,12359,53,4
0,4600,12360,53,5
0,4602,12361,53,8
0,4604,12362,53,10
0,4604,12363,53,20
0,4601,12364,53,28
0,4600,12365,53,35
0,4602,12366,53,135
0,4604,12367,53,137
0,4601,12368,53,140
0,4602,12369,53,204
0,4601,12370,53,227
0,4605,12371,53,1100
0,4601,12372,54,0
0,4603,12373,54,4
0,4601,12374,54,5
0,4602,12375,54,8
0,4605,12376,54,10
0,4600,12377,54,28
0,4604,12378,54,33
0,4601,12379,54,35
0,4600,12380,54,135
0,4600,12381,54,137
0,4602,12382,54,156
0,4600,12383,54,204
0,4600,12384,54,227
0,4600,12385,54,235
0,4604,12386,55,0
0,4601,12387,55,4
0,4600,12388,55,5
0,4602,12389,55,8
0,4603,12390,55,10
0,4606,12391,55,20
0,4603,12392,55,33
0,4606,12393,55,35
0,4603,12394,55,135
0,4605,12395,55,137
0,4600,12396,55,140
0,4605,12397,55,156
0,4602,12398,55,204
0,4604,12399,55,235
0,4600,12400,55,1100
0,4600,12401,56,0
0,4600,12402,56,4
0,4604,12403,56,5
0,4601,12404,56,8
0,4600,12405,56,10
0,4605,12406,56,28
0,4602,12407,56,33
0,4600,12408,56,135
0,4606,12409,56,137
0,4600,12410,56,140
0,4601,12411,56,204
0,4601,12412,56,227
0,4602,12413,56,1100
0,4601,12414,57,0
0,4604,12415,57,4
0,4606,12416,57,5
0,4602,12417,57,8
0,4600,12418,57,10
0,4600,12419,57,20
0,4603,12420,57,35
0,4602,12421,57,135
0,4603,12422,57,137
0,4602,12423,57,140
0,4602,12424,57,204
0,4602,12425,57,1100
0,4600,12426,58,0
0,4604,12427,58,4
0,4604,12428,58,5
0,4603,12429,58,8
0,4603,12430,58,10
0,4602,12431,58,20
0,4602,12432,58,33
0,4604,12433,58,135
0,4606,12434,58,137
0,4606,12435,58,156
0,4601,12436,58,204
0,4606,12437,58,235
0,4601,12438,58,1100
0,4600,12439,59,0
0,4600,12440,59,4
0,4600,12441,59,5
0,4600,12442,59,8
0,4604,12443,59,10
0,4602,12444,59,20
0,4604,12445,59,28
0,4602,12446,59,33
0,4604,12447,59,135
0,4601,12448,59,137
0,4602,12449,59,140
0,4606,12450,59,204
0,4602,12451,59,227
0,4601,12452,59,1100
0,4600,12453,60,0
0,4602,12454,60,4
0,4602,12455,60,5
0,4600,12456,60,8
0,4606,12457,60,10
0,4600,12458,60,33
0,4601,12459,60,35
0,4606,12460,60,135
0,4602,12461,60,137
0,4602,12462,60,156
0,4602,12463,60,204
0,4604,12464,60,235
0,4601,12465,61,0
0,4600,12466,61,4
0,4601,12467,61,5
0,4605,12468,61,8
0,4603,12469,61,10
0,4604,12470,61,33
0,4602,12471,61,35
0,4605,12472,61,135
0,4606,12473,61,137
0,4601,12474,61,204
0,4600,12475,61,235
0,4606,12476,62,0
0,4602,12477,62,4
0,4603,12478,62,5
0,4600,12479,62,8
0,4600,12480,62,10
0,4605,12481,62,20
0,4604,12482,62,28
0,4606,12483,62,135
0,4604,12484,62,137
0,4602,12485,62,156
0,4604,12486,62,204
0,4604,12487,62,227
0,4602,12488,62,1100
0,4601,12489,63,0
0,4601,12490,63,4
0,4606,12491,63,5
0,4604,12492,63,8
0,4603,12493,63,10
0,4605,12494,63,28
0,4600,12495,63,33
0,4606,12496,63,35
0,4602,12497,63,135
0,4604,12498,63,137
0,4601,12499,63,156
0,4604,12500,63,204
0,4604,12501,63,235
0,4606,12502,64,0
0,4603,12503,64,4
0,4602,12504,64,5
0,4604,12505,64,8
0,4605,12506,64,10
0,4601,12507,64,20
0,4601,12508,64,28
0,4606,12509,64,33
0,4602,12510,64,135
0,4601,12511,64,137
0,4604,12512,64,140
0,4606,12513,64,204
0,4600,12514,64,1100
0,4602,12515,65,0
0,4606,12516,65,4
0,4600,12517,65,5
0,4604,12518,65,8
0,4602,12519,65,10
0,4604,12520,65,20
0,4600,12521,65,28
0,4603,12522,65,35
0,4606,12523,65,135
0,4603,12524,65,137
0,4604,12525,65,140
0,4605,12526,65,156
0,4606,12527,65,204
0,4602,12528,65,227
0,4603,12529,65,235
0,4606,12530,65,1100
0,4604,12531,66,0
0,4602,12532,66,4
0,4602,12533,66,5
0,4603,12534,66,8
0,4606,12535,66,10
0,4602,12536,66,20
0,4603,12537,66,28
0,4602,12538,66,35
0,4601,12539,66,135
0,4602,12540,66,137
0,4606,12541,66,140
0,4600,12542,66,156
0,4604,12543,66,204
0,4603,12544,66,235
0,4603,12545,66,1100
0,4606,12546,67,0
0,4600,12547,67,4
0,4605,12548,67,5
0,4603,12549,67,8
0,4602,12550,67,10
0,4600,12551,67,20
0,4602,12552,67,28
0,4600,12553,67,35
0,4603,12554,67,135
0,4605,12555,67,137
0,4600,12556,67,140
0,4602,12557,67,156
0,4606,12558,67,204
0,4603,12559,67,227
0,4601,12560,67,235
0,4606,12561,68,0
0,4600,12562,68,4
0,4601,12563,68,5
0,4606,12564,68,8
0,4606,12565,68,10
0,4600,12566,68,20
0,4604,12567,68,28
0,4604,12568,68,35
0,4600,12569,68,135
0,4602,12570,68,137
0,4603,12571,68,140
0,4602,12572,68,156
0,4603,12573,68,204
0,4601,12574,68,227
0,4604,12575,68,235
0,4602,12576,68,1100
0,4606,12577,69,0
0,4605,12578,69,4
0,4606,12579,69,5
0,4605,12580,69,8
0,4601,12581,69,10
0,4603,12582,69,20
0,4602,12583,69,28
0,4600,12584,69,33
0,4603,12585,69,135
0,4603,12586,69,137
0,4605,12587,69,140
0,4606,12588,69,204
0,4605,12589,69,227
0,4602,12590,69,1100
0,4606,12591,70,0
0,4603,12592,70,4
0,4601,12593,70,5
0,4603,12594,70,8
0,4605,12595,70,10
0,4602,12596,70,28
0,4604,12597,70,33
0,4601,12598,70,35
0,4603,12599,70,135
0,4600,12600,70,137
0,4602,12601,70,204
0,4604,12602,70,227
0,4604,12603,70,235
0,4605,12604,71,0
0,4601,12605,71,4
0,4606,12606,71,5
0,4606,12607,71,8
0,4605,12608,71,10
0,4605,12609,71,28
0,4604,12610,71,33
0,4601,12611,71,35
0,4601,12612,71,135
0,4603,12613,71,137
0,4600,12614,71,140
0,4601,12615,71,204
0,4603,12616,71,227
0,4601,12617,71,235
0,4604,12618,71,1100
0,4602,12619,72,0
0,4603,12620,72,4
0,4602,12621,72,5
0,4602,12622,72,8
0,4601,12623,72,10
0,4604,12624,72,20
0,4601,12625,72,33
0,4606,12626,72,135
0,4600,12627,72,137
0,4606,12628,72,140
0,4600,12629,72,156
0,4606,12630,72,204
0,4604,12631,72,1100
0,4606,12632,73,0
0,4606,12633,73,4
0,4605,12634,73,5
0,4606,12635,73,8
0,4603,12636,73,10
0,4603,12637,73,33
0,4601,12638,73,35
0,4601,12639,73,135
0,4604,12640,73,137
0,4604,12641,73,156
0,4605,12642,73,204
0,4604,12643,74,0
0,4606,12644,74,4
0,4606,12645,74,5
0,4604,12646,74,8
0,4606,12647,74,10
0,4600,12648,74,33
0,4606,12649,74,35
0,4601,12650,74,135
0,4604,12651,74,137
0,4601,12652,74,156
0,4604,12653,74,204
0,4606,12654,74,227
0,4605,12655,74,235
0,4605,12656,75,0
0,4606,12657,75,4
0,4602,12658,75,5
0,4600,12659,75,8
0,4600,12660,75,10
0,4606,12661,75,20
0,4604,12662,75,28
0,4606,12663,75,33
0,4603,12664,75,135
0,4601,12665,75,137
0,4604,12666,75,140
0,4605,12667,75,204
0,4606,12668,75,227
0,4602,12669,75,1100
0,4605,12670,76,0
0,4601,12671,76,4
0,4604,12672,76,5
0,4601,12673,76,8
0,4600,12674,76,10
0,4601,12675,76,33
0,4602,12676,76,35
0,4600,12677,76,135
0,4606,12678,76,137
0,4605,12679,76,156
0,4605,12680,76,204
0,4605,12681,76,227
0,4605,12682,76,235
0,4605,12683,77,0
0,4601,12684,77,4
0,4605,12685,77,5
0,4604,12686,77,8
0,4605,12687,77,10
0,4604,12688,77,20
0,4604,12689,77,28
0,4605,12690,77,33
0,4603,12691,77,135
0,4603,12692,77,137
0,4600,12693,77,204
0,4605,12694,77,227
0,4604,12695,77,1100
0,4604,12696,78,0
0,4602,12697,78,4
0,4604,12698,78,5
0,4603,12699,78,8
0,4602,12700,78,10
0,4600,12701,78,135
0,4600,12702,78,137
0,4600,12703,78,156
0,4603,12704,78,204
0,4602,12705,78,235
5,4660,12706,79,0
0,4670,12707,79,1
5,4660,12708,79,2
2,4660,12709,79,3
2,4660,12710,79,4
3,4670,12711,79,5
5,4650,12712,79,6
6,4660,12713,79,7
2,4650,12714,79,8
2,4660,12715,79,9
5,4650,12716,79,10
3,4650,12717,79,11
3,4670,12718,79,12
0,4670,12719,79,13
3,4670,12720,79,14
3,4660,12721,79,15
5,4660,12722,79,16
1,4670,12723,79,17
6,4660,12724,79,18
4,4650,12725,79,19
3,4650,12726,79,20
6,4660,12727,79,21
0,4670,12728,79,22
5,4650,12729,79,23
3,4660,12730,79,24
3,4660,12731,79,25
6,4660,12732,79,26
3,4660,12733,79,27
3,4660,12734,79,28
4,4650,12735,79,29
1,4670,12736,79,30
6,4660,12737,79,31
2,4650,12738,79,32
5,4660,12739,79,33
1,4670,12740,79,34
3,4650,12741,79,40
4,4670,12742,79,41
5,4660,12743,79,42
3,4650,12744,79,43
2,4650,12745,79,44
4,4660,12746,79,45
6,4660,12747,79,46
3,4670,12748,79,47
2,4660,12749,79,48
5,4650,12750,79,49
6,4660,12751,79,50
5,4650,12752,79,51
5,4660,12753,79,52
2,4650,12754,79,53
0,4670,12755,79,54
2,4650,12756,79,55
4,4650,12757,79,56
1,4670,12758,79,57
2,4660,12759,79,58
4,4660,12760,79,59
1,4670,12761,79,60
5,4660,12762,79,61
3,4660,12763,79,62
3,4650,12764,79,63
5,4660,12765,79,64
2,4670,12766,79,65
2,4650,12767,79,66
3,4660,12768,79,67
3,4650,12769,79,68
3,4660,12770,79,69
0,4670,12771,79,70
3,4650,12772,79,71
5,4660,12773,79,72
3,4650,12774,79,73
2,4660,12775,79,74
6,4660,12776,79,80
3,4670,12777,79,81
0,4670,12778,79,82
4,4650,12779,79,83
1,4670,12780,79,84
3,4670,12781,79,85
5,4650,12782,79,86
5,4660,12783,79,87
4,4670,12784,79,88
4,4660,12785,79,89
3,4650,12786,79,90
6,4660,12787,79,91
0,4670,12788,79,92
2,4670,12789,79,93
0,4670,12790,79,94
4,4650,12791,79,95
3,4660,12792,79,96
0,4670,12793,79,97
3,4650,12794,79,98
2,4670,12795,79,99
4,4660,12796,79,100
5,4660,12797,79,101
5,4660,12798,79,102
3,4660,12799,79,103
0,4670,12800,79,104
1,4670,12801,79,105
3,4670,12802,79,106
3,4670,12803,79,107
2,4660,12804,79,108
5,4660,12805,79,109
3,4670,12806,79,110
3,4650,12807,79,111
3,4660,12808,79,112
4,4650,12809,79,113
2,4650,12810,79,114
5,4660,12811,79,120
4,4660,12812,79,121
5,4650,12813,79,122
3,4650,12814,79,123
2,4660,12815,79,124
2,4650,12816,79,125
5,4650,12817,79,126
5,4650,12818,79,127
3,4670,12819,79,128
2,4660,12820,79,129
2,4670,12821,79,130
3,4660,12822,79,131
2,4660,12823,79,132
3,4650,12824,79,133
3,4650,12825,79,134
3,4660,12826,79,135
1,4670,12827,79,136
2,4660,12828,79,137
2,4660,12829,79,138
3,4650,12830,79,139
1,4670,12831,79,140
3,4670,12832,79,141
3,4660,12833,79,142
4,4660,12834,79,143
4,4650,12835,79,144
3,4660,12836,79,145
4,4670,12837,79,146
4,4660,12838,79,147
6,4660,12839,79,148
2,4660,12840,79,149
4,4650,12841,79,150
6,4660,12842,79,151
2,4670,12843,79,152
3,4660,12844,79,153
2,4670,12845,79,154
6,4660,12846,79,160
6,4660,12847,79,161
4,4650,12848,79,162
2,4650,12849,79,163
3,4650,12850,79,164
6,4660,12851,79,165
1,4670,12852,79,166
6,4660,12853,79,167
5,4660,12854,79,168
0,4670,12855,79,169
1,4670,12856,79,170
3,4660,12857,79,171
4,4650,12858,79,172
2,4650,12859,79,173
5,4650,12860,79,174
2,4650,12861,79,175
6,4660,12862,79,176
4,4660,12863,79,177
3,4650,12864,79,178
4,4650,12865,79,179
4,4660,12866,79,180
6,4660,12867,79,181
1,4670,12868,79,182
4,4650,12869,79,183
5,4660,12870,79,184
4,4660,12871,79,185
3,4650,12872,79,186
5,4660,12873,79,187
4,4670,12874,79,188
3,4670,12875,79,189
2,4650,12876,79,190
1,4670,12877,79,191
4,4660,12878,79,192
3,4670,12879,79,193
5,4660,12880,79,194
4,4650,12881,79,200
4,4660,12882,79,201
2,4650,12883,79,202
4,4650,12884,79,203
3,4660,12885,79,204
3,4650,12886,79,205
6,4660,12887,79,206
4,4670,12888,79,207
2,4670,12889,79,208
5,4660,12890,79,209
0,4670,12891,79,210
5,4650,12892,79,211
4,4670,12893,79,212
5,4650,12894,79,213
4,4650,12895,79,214
6,4660,12896,79,215
3,4660,12897,79,216
4,4650,12898,79,217
3,4660,12899,79,218
3,4660,12900,79,219
3,4660,12901,79,220
2,4650,12902,79,221
4,4660,12903,79,222
5,4650,12904,79,223
1,4670,12905,79,224
2,4650,12906,79,225
1,4670,12907,79,226
4,4670,12908,79,227
2,4660,12909,79,228
6,4660,12910,79,229
3,4650,12911,79,230
3,4660,12912,79,231
1,4670,12913,79,232
5,4660,12914,79,233
4,4650,12915,79,234
4,4660,12916,79,240
4,4650,12917,79,241
2,4650,12918,79,242
3,4650,12919,79,243
4,4660,12920,79,244
1,4670,12921,79,245
2,4660,12922,79,246
4,4660,12923,79,247
2,4650,12924,79,248
4,4660,12925,79,249
1,4670,12926,79,250
2,4660,12927,79,251
2,4670,12928,79,252
4,4670,12929,79,253
2,4650,12930,79,254
5,4660,12931,79,255
2,4660,12932,79,256
0,4670,12933,79,257
5,4660,12934,79,258
3,4670,12935,79,259
5,4660,12936,79,260
1,4670,12937,79,261
5,4650,12938,79,262
1,4670,12939,79,263
2,4670,12940,79,264
1,4670,12941,79,265
3,4670,12942,79,266
3,4650,12943,79,267
3,4650,12944,79,268
2,4660,12945,79,269
1,4670,12946,79,270
3,4670,12947,79,271
4,4650,12948,79,272
2,4670,12949,79,273
2,4670,12950,79,274
3,4650,12951,79,280
3,4650,12952,79,281
2,4660,12953,79,282
3,4650,12954,79,283
5,4660,12955,79,284
3,4650,12956,79,285
2,4650,12957,79,286
2,4660,12958,79,287
1,4670,12959,79,288
6,4660,12960,79,289
3,4670,12961,79,290
3,4650,12962,79,291
2,4670,12963,79,292
5,4650,12964,79,293
6,4660,12965,79,294
4,4670,12966,79,295
6,4660,12967,79,296
2,4650,12968,79,297
4,4670,12969,79,298
0,4670,12970,79,299
4,4660,12971,79,300
5,4660,12972,79,301
4,4660,12973,79,302
2,4660,12974,79,303
5,4660,12975,79,304
3,4670,12976,79,305
6,4660,12977,79,306
2,4650,12978,79,307
3,4660,12979,79,308
3,4660,12980,79,309
3,4670,12981,79,310
0,4670,12982,79,311
0,4670,12983,79,312
5,4660,12984,79,313
2,4660,12985,79,314
5,4660,12986,79,1000
2,4670,12987,79,1001
4,4660,12988,79,1002
3,4650,12989,79,1003
2,4650,12990,79,1004
3,4650,12991,79,1010
2,4660,12992,79,1011
5,4660,12993,79,1012
1,4670,12994,79,1013
6,4660,12995,79,1014
5,4650,12996,79,1020
2,4660,12997,79,1021
2,4650,12998,79,1022
3,4660,12999,79,1023
1,4670,13000,79,1024
6,4660,13001,79,1030
1,4670,13002,79,1031
5,4660,13003,79,1032
0,4670,13004,79,1033
3,4660,13005,79,1034
2,4650,13006,79,1040
2,4670,13007,79,1041
6,4660,13008,79,1042
4,4660,13009,79,1043
1,4670,13010,79,1044
4,4660,13011,79,1050
4,4670,13012,79,1051
0,4670,13013,79,1052
5,4650,13014,79,1053
4,4650,13015,79,1054
4,4670,13016,79,1060
4,4660,13017,79,1061
3,4660,13018,79,1062
5,4660,13019,79,1063
3,4650,13020,79,1064
2,4650,13021,79,1070
6,4660,13022,79,1071
1,4670,13023,79,1072
3,4660,13024,79,1073
3,4660,13025,79,1074
5,4650,13026,79,1080
4,4650,13027,79,1081
4,4660,13028,79,1082
3,4670,13029,79,1083
4,4660,13030,79,1084
3,4660,13031,79,1085
3,4660,13032,79,1086
3,4670,13033,79,1087
5,4660,13034,79,1088
4,4650,13035,79,1089
6,4660,13036,79,1090
5,4660,13037,79,1091
2,4660,13038,79,1092
3,4660,13039,79,1093
4,4660,13040,79,1094
2,4670,13041,79,1095
2,4670,13042,79,1096
4,4650,13043,79,1097
4,4670,13044,79,1098
4,4650,13045,79,1099
3,4670,13046,79,1100
3,4650,13047,79,1101
2,4670,13048,79,1102
5,4660,13049,79,1103
2,4670,13050,79,1104
3,4670,13051,79,1105
5,4660,13052,79,1106
5,4650,13053,79,1107
3,4670,13054,79,1108
3,4670,13055,79,1109
6,4660,13056,79,1110
2,4650,13057,79,1111
3,4650,13058,79,1112
4,4650,13059,79,1113
2,4650,13060,79,1114
3,4660,13061,79,1140
4,4660,13062,79,1141
3,4660,13063,79,1142
2,4650,13064,79,1143
4,4660,13065,79,1144
3,4670,13066,79,1145
4,4670,13067,79,1146
6,4660,13068,79,1147
5,4650,13069,79,1148
4,4650,13070,79,1149
2,4650,13071,79,1150
2,4670,13072,79,1151
5,4660,13073,79,1152
2,4660,13074,79,1153
5,4650,13075,79,1154
5,4660,13076,79,1155
4,4660,13077,79,1156
4,4660,13078,79,1157
2,4650,13079,79,1158
3,4660,13080,79,1159
5,4650,13081,79,1160
5,4650,13082,79,1161
3,4650,13083,79,1162
3,4670,13084,79,1163
2,4650,13085,79,1164
5,4660,13086,79,1165
4,4650,13087,79,1166
3,4670,13088,79,1167
5,4650,13089,79,1168
5,4650,13090,79,1169
3,4650,13091,79,1170
4,4670,13092,79,1171
3,4650,13093,79,1172
1,4670,13094,79,1173
1,4670,13095,79,1174
3,4650,13096,80,0
5,4650,13097,80,1
6,4660,13098,80,2
5,4660,13099,80,3
1,4670,13100,80,4
6,4660,13101,80,5
5,4660,13102,80,6
4,4660,13103,80,7
2,4660,13104,80,8
4,4650,13105,80,9
3,4660,13106,80,10
1,4670,13107,80,11
2,4660,13108,80,12
5,4660,13109,80,13
3,4650,13110,80,14
5,4650,13111,80,15
4,4670,13112,80,16
6,4660,13113,80,17
4,4650,13114,80,18
3,4670,13115,80,19
2,4660,13116,80,30
5,4650,13117,80,31
4,4660,13118,80,32
3,4670,13119,80,33
0,4670,13120,80,34
3,4660,13121,80,35
3,4650,13122,80,36
2,4660,13123,80,37
1,4670,13124,80,38
3,4660,13125,80,39
3,4660,13126,80,40
3,4670,13127,80,41
0,4670,13128,80,42
2,4670,13129,80,43
5,4650,13130,80,44
0,4670,13131,80,45
2,4670,13132,80,46
5,4650,13133,80,47
5,4660,13134,80,48
3,4650,13135,80,49
2,4660,13136,80,50
3,4660,13137,80,51
4,4660,13138,80,52
6,4660,13139,80,53
5,4650,13140,80,54
4,4670,13141,80,55
4,4670,13142,80,56
3,4660,13143,80,57
2,4670,13144,80,58
0,4670,13145,80,59
5,4650,13146,80,70
4,4650,13147,80,71
3,4670,13148,80,72
4,4670,13149,80,73
4,4670,13150,80,74
3,4660,13151,80,75
2,4650,13152,80,76
5,4660,13153,80,77
5,4650,13154,80,78
4,4650,13155,80,79
1,4670,13156,80,80
0,4670,13157,80,81
2,4650,13158,80,82
3,4670,13159,80,83
5,4660,13160,80,84
4,4670,13161,80,85
3,4670,13162,80,86
4,4650,13163,80,87
2,4660,13164,80,88
4,4670,13165,80,89
6,4660,13166,80,90
4,4650,13167,80,91
4,4660,13168,80,92
3,4670,13169,80,93
2,4660,13170,80,94
5,4660,13171,80,95
0,4670,13172,80,96
4,4670,13173,80,97
2,4670,13174,80,98
5,4650,13175,80,99
6,4660,13176,80,110
2,4650,13177,80,111
2,4670,13178,80,112
3,4670,13179,80,113
6,4660,13180,80,114
4,4650,13181,80,115
3,4670,13182,80,116
2,4670,13183,80,117
3,4650,13184,80,118
3,4670,13185,80,119
3,4660,13186,80,120
3,4660,13187,80,121
4,4660,13188,80,122
5,4660,13189,80,123
2,4650,13190,80,124
0,4670,13191,80,125
2,4660,13192,80,126
4,4650,13193,80,127
4,4660,13194,80,128
3,4660,13195,80,129
4,4670,13196,80,130
4,4660,13197,80,131
5,4660,13198,80,132
2,4670,13199,80,133
4,4670,13200,80,134
2,4650,13201,80,135
3,4650,13202,80,136
1,4670,13203,80,137
2,4650,13204,80,138
3,4670,13205,80,139
4,4670,13206,80,150
3,4670,13207,80,151
4,4650,13208,80,152
0,4670,13209,80,153
2,4650,13210,80,154
2,4660,13211,80,155
3,4660,13212,80,156
5,4660,13213,80,157
5,4660,13214,80,158
6,4660,13215,80,159
0,4670,13216,80,160
