variationType,id,attachId,variationId,patternId
1,13156,604,4670,80
0,13157,604,4670,81
2,13158,604,4650,82
3,13159,604,4670,83
5,13160,604,4660,84
4,13161,604,4670,85
3,13162,604,4670,86
4,13163,604,4650,87
2,13164,604,4660,88
4,13165,604,4670,89
6,13166,604,4660,90
4,13167,604,4650,91
4,13168,604,4660,92
3,13169,604,4670,93
2,13170,604,4660,94
5,13171,604,4660,95
0,13172,604,4670,96
4,13173,604,4670,97
2,13174,604,4670,98
5,13175,604,4650,99
6,13176,604,4660,110
2,13177,604,4650,111
2,13178,604,4670,112
3,13179,604,4670,113
6,13180,604,4660,114
4,13181,604,4650,115
3,13182,604,4670,116
2,13183,604,4670,117
3,13184,604,4650,118
3,13185,604,4670,119
3,13186,604,4660,120
3,13187,604,4660,121
4,13188,604,4660,122
5,13189,604,4660,123
2,13190,604,4650,124
0,13191,604,4670,125
2,13192,604,4660,126
4,13193,604,4650,127
4,13194,604,4660,128
3,13195,604,4660,129
4,13196,604,4670,130
4,13197,604,4660,131
5,13198,604,4660,132
2,13199,604,4670,133
4,13200,604,4670,134
2,13201,604,4650,135
3,13202,604,4650,136
1,13203,604,4670,137
2,13204,604,4650,138
3,13205,604,4670,139
4,13206,604,4670,150
3,13207,604,4670,151
4,13208,604,4650,152
0,13209,604,4670,153
2,13210,604,4650,154
2,13211,604,4660,155
3,13212,604,4660,156
5,13213,604,4660,157
5,13214,604,4660,158
6,13215,604,4660,159
0,13216,604,4670,160
5,13217,604,4650,161
2,13218,604,4670,162
4,13219,604,4670,163
0,13220,604,4670,164
5,13221,604,4660,165
2,13222,604,4660,166
4,13223,604,4650,167
4,13224,604,4670,168
2,13225,604,4650,169
2,13226,604,4650,170
5,13227,604,4660,171
3,13228,604,4660,172
6,13229,604,4660,173
2,13230,604,4650,174
4,13231,604,4660,175
2,13232,604,4670,176
3,13233,604,4650,177
2,13234,604,4670,178
3,13235,604,4660,179
6,13236,604,4660,190
6,13237,604,4660,191
1,13238,604,4670,192
3,13239,604,4650,193
2,13240,604,4670,194
5,13241,604,4650,195
6,13242,604,4660,196
1,13243,604,4670,197
5,13244,604,4650,198
4,13245,604,4670,199
5,13246,604,4650,200
2,13247,604,4670,201
0,13248,604,4670,202
5,13249,604,4650,203
2,13250,604,4650,204
4,13251,604,4660,205
0,13252,604,4670,206
6,13253,604,4660,207
2,13254,604,4650,208
4,13255,604,4650,209
3,13256,604,4660,210
3,13257,604,4660,211
3,13258,604,4650,212
2,13259,604,4660,213
2,13260,604,4660,214
4,13261,604,4670,215
2,13262,604,4660,216
4,13263,604,4660,217
2,13264,604,4670,218
4,13265,604,4670,219
1,13266,604,4670,230
3,13267,604,4650,231
4,13268,604,4670,232
5,13269,604,4650,233
4,13270,604,4660,234
2,13271,604,4660,235
2,13272,604,4650,236
3,13273,604,4660,237
0,13274,604,4670,238
4,13275,604,4650,239
3,13276,604,4660,240
4,13277,604,4670,241
4,13278,604,4650,242
2,13279,604,4660,243
5,13280,604,4660,244
2,13281,604,4650,245
0,13282,604,4670,246
2,13283,604,4670,247
5,13284,604,4650,248
2,13285,604,4650,249
3,13286,604,4650,250
4,13287,604,4650,251
3,13288,604,4660,252
3,13289,604,4670,253
0,13290,604,4670,254
0,13291,604,4670,255
4,13292,604,4660,256
3,13293,604,4660,257
4,13294,604,4660,258
2,13295,604,4670,259
4,13296,604,4670,270
5,13297,604,4650,271
5,13298,604,4660,272
3,13299,604,4650,273
4,13300,604,4660,274
2,13301,604,4660,275
0,13302,604,4670,276
4,13303,604,4660,277
6,13304,604,4660,278
4,13305,604,4670,279
5,13306,604,4660,280
3,13307,604,4670,281
2,13308,604,4670,282
6,13309,604,4660,283
6,13310,604,4660,284
0,13311,604,4670,285
3,13312,604,4660,286
2,13313,604,4650,287
2,13314,604,4660,288
1,13315,604,4670,289
2,13316,604,4650,290
2,13317,604,4670,291
3,13318,604,4650,292
3,13319,604,4670,293
0,13320,604,4670,294
0,13321,604,4670,295
5,13322,604,4660,296
6,13323,604,4660,297
4,13324,604,4650,298
4,13325,604,4670,299
2,13326,604,4670,310
2,13327,604,4660,311
2,13328,604,4660,312
3,13329,604,4670,313
3,13330,604,4670,314
3,13331,604,4660,315
6,13332,604,4660,316
4,13333,604,4670,317
4,13334,604,4650,318
4,13335,604,4670,319
3,13336,2604,4650,1000
2,13337,2604,4660,1001
2,13338,2604,4660,1002
4,13339,2604,4660,1003
5,13340,2604,4660,1004
4,13341,2604,4650,1010
1,13342,2604,4670,1011
2,13343,2604,4650,1012
4,13344,2604,4650,1013
2,13345,2604,4660,1014
1,13346,2604,4670,1020
3,13347,2604,4670,1021
6,13348,2604,4660,1022
6,13349,2604,4660,1023
3,13350,2604,4660,1024
3,13351,2604,4650,1030
2,13352,2604,4660,1031
4,13353,2604,4650,1032
2,13354,2604,4660,1033
3,13355,2604,4650,1034
5,13356,2604,4660,1040
2,13357,2604,4650,1041
2,13358,2604,4650,1042
3,13359,2604,4650,1043
0,13360,2604,4670,1044
5,13361,2604,4660,1050
3,13362,2604,4670,1051
3,13363,2604,4650,1052
6,13364,2604,4660,1053
6,13365,2604,4660,1054
3,13366,2604,4660,1060
5,13367,2604,4660,1061
4,13368,2604,4670,1062
6,13369,2604,4660,1063
2,13370,2604,4650,1064
5,13371,2604,4660,1070
4,13372,2604,4660,1071
4,13373,2604,4660,1072
1,13374,2604,4670,1073
2,13375,2604,4650,1074
2,13376,2604,4650,1080
4,13377,2604,4660,1081
5,13378,2604,4650,1082
3,13379,2604,4660,1083
3,13380,2604,4650,1084
3,13381,2604,4650,1085
4,13382,2604,4660,1086
2,13383,2604,4670,1087
3,13384,2604,4650,1088
3,13385,2604,4650,1089
0,13386,2604,4670,1090
3,13387,2604,4670,1091
4,13388,2604,4660,1092
2,13389,2604,4660,1093
1,13390,2604,4670,1094
5,13391,2604,4660,1095
1,13392,2604,4670,1096
6,13393,2604,4660,1097
4,13394,2604,4660,1098
3,13395,2604,4670,1099
4,13396,2604,4650,1110
3,13397,2604,4660,1111
3,13398,2604,4670,1112
3,13399,2604,4660,1113
5,13400,2604,4660,1114
5,13401,2604,4660,1135
4,13402,2604,4670,1136
3,13403,2604,4660,1137
4,13404,2604,4670,1138
2,13405,2604,4660,1139
5,13406,2604,4660,1140
0,13407,2604,4670,1141
3,13408,2604,4650,1142
3,13409,2604,4670,1143
5,13410,2604,4650,1144
2,13411,2604,4650,1145
2,13412,2604,4660,1146
3,13413,2604,4660,1147
2,13414,2604,4650,1148
3,13415,2604,4660,1149
2,13416,2604,4670,1150
6,13417,2604,4660,1151
0,13418,2604,4670,1152
2,13419,2604,4670,1153
3,13420,2604,4650,1154
4,13421,2604,4650,1155
3,13422,2604,4650,1156
0,13423,2604,4670,1157
5,13424,2604,4650,1158
2,13425,2604,4660,1159
5,13426,2604,4650,1170
5,13427,2604,4650,1171
6,13428,2604,4660,1172
5,13429,2604,4650,1173
4,13430,2604,4660,1174
5,13431,2604,4660,1195
5,13432,2604,4660,1196
6,13433,2604,4660,1197
2,13434,2604,4670,1198
4,13435,2604,4670,1199
3,13436,606,4670,0
3,13437,606,4650,1
4,13438,606,4650,2
1,13439,606,4670,3
3,13440,606,4670,4
5,13441,606,4660,5
2,13442,606,4660,6
5,13443,606,4650,7
1,13444,606,4670,8
4,13445,606,4660,9
6,13446,606,4660,10
4,13447,606,4650,11
3,13448,606,4660,12
4,13449,606,4670,13
2,13450,606,4660,14
1,13451,606,4670,15
2,13452,606,4650,16
5,13453,606,4650,17
4,13454,606,4660,18
3,13455,606,4650,19
5,13456,606,4660,20
3,13457,606,4660,21
2,13458,606,4660,22
0,13459,606,4680,23
0,13460,606,4670,24
4,13461,606,4660,30
2,13462,606,4670,31
1,13463,606,4670,32
2,13464,606,4670,33
4,13465,606,4660,34
3,13466,606,4650,35
1,13467,606,4670,36
1,13468,606,4680,37
4,13469,606,4670,38
4,13470,606,4660,39
2,13471,606,4650,40
2,13472,606,4660,41
2,13473,606,4680,42
4,13474,606,4660,43
4,13475,606,4670,44
3,13476,606,4650,45
2,13477,606,4660,46
0,13478,606,4670,47
2,13479,606,4670,48
1,13480,606,4670,49
4,13481,606,4650,50
0,13482,606,4670,51
5,13483,606,4650,52
2,13484,606,4660,53
3,13485,606,4650,54
4,13486,606,4660,55
5,13487,606,4660,56
4,13488,606,4650,57
2,13489,606,4650,58
3,13490,606,4670,59
5,13491,606,4660,60
1,13492,606,4670,61
0,13493,606,4670,62
3,13494,606,4660,63
2,13495,606,4660,64
6,13496,606,4660,70
2,13497,606,4660,71
3,13498,606,4650,72
6,13499,606,4660,73
5,13500,606,4650,74
4,13501,606,4670,75
5,13502,606,4650,76
2,13503,606,4660,77
5,13504,606,4660,78
0,13505,606,4670,79
3,13506,606,4670,80
5,13507,606,4650,81
4,13508,606,4660,82
6,13509,606,4660,83
3,13510,606,4660,84
4,13511,606,4650,85
5,13512,606,4660,86
3,13513,606,4660,87
0,13514,606,4670,88
2,13515,606,4650,89
4,13516,606,4670,90
3,13517,606,4650,91
5,13518,606,4660,92
4,13519,606,4660,93
3,13520,606,4660,94
3,13521,606,4670,95
1,13522,606,4670,96
2,13523,606,4660,97
1,13524,606,4670,98
4,13525,606,4650,99
3,13526,606,4660,100
3,13527,606,4670,101
5,13528,606,4650,102
3,13529,606,4670,103
4,13530,606,4650,104
2,13531,606,4650,110
0,13532,606,4670,111
4,13533,606,4670,112
0,13534,606,4680,113
3,13535,606,4670,114
3,13536,606,4660,115
4,13537,606,4650,116
4,13538,606,4670,117
2,13539,606,4670,118
6,13540,606,4660,119
3,13541,606,4670,120
2,13542,606,4650,121
0,13543,606,4670,122
3,13544,606,4670,123
3,13545,606,4660,124
6,13546,606,4660,125
3,13547,606,4650,126
2,13548,606,4660,127
3,13549,606,4660,128
4,13550,606,4650,129
2,13551,606,4680,130
2,13552,606,4660,131
5,13553,606,4650,132
4,13554,606,4650,133
3,13555,606,4660,134
4,13556,606,4650,135
3,13557,606,4670,136
0,13558,606,4670,137
4,13559,606,4660,138
2,13560,606,4660,139
2,13561,606,4650,140
1,13562,606,4680,141
3,13563,606,4650,142
5,13564,606,4660,143
1,13565,606,4670,144
3,13566,606,4650,150
2,13567,606,4650,151
3,13568,606,4650,152
5,13569,606,4650,153
4,13570,606,4660,154
5,13571,606,4650,155
5,13572,606,4660,156
4,13573,606,4650,157
1,13574,606,4670,158
0,13575,606,4680,159
4,13576,606,4650,160
4,13577,606,4650,161
3,13578,606,4660,162
5,13579,606,4660,163
2,13580,606,4660,164
3,13581,606,4660,165
5,13582,606,4660,166
3,13583,606,4660,167
6,13584,606,4660,168
5,13585,606,4660,169
4,13586,606,4650,170
4,13587,606,4670,171
0,13588,606,4670,172
0,13589,606,4670,173
4,13590,606,4670,174
4,13591,606,4670,175
5,13592,606,4660,176
4,13593,606,4650,177
5,13594,606,4660,178
6,13595,606,4660,179
4,13596,606,4650,180
5,13597,606,4650,181
3,13598,606,4650,182
3,13599,606,4670,183
4,13600,606,4670,184
5,13601,606,4650,190
2,13602,606,4650,191
3,13603,606,4650,192
0,13604,606,4670,193
5,13605,606,4650,194
3,13606,606,4670,195
3,13607,606,4670,196
2,13608,606,4670,197
3,13609,606,4670,198
2,13610,606,4650,199
2,13611,606,4680,200
4,13612,606,4670,201
5,13613,606,4660,202
5,13614,606,4660,203
2,13615,606,4660,204
2,13616,606,4660,205
5,13617,606,4650,206
3,13618,606,4650,207
3,13619,606,4670,208
0,13620,606,4670,209
6,13621,606,4660,210
2,13622,606,4660,211
6,13623,606,4660,212
4,13624,606,4660,213
5,13625,606,4660,214
5,13626,606,4650,215
5,13627,606,4650,216
2,13628,606,4670,217
4,13629,606,4650,218
5,13630,606,4660,219
6,13631,606,4660,220
5,13632,606,4660,221
2,13633,606,4660,222
4,13634,606,4670,223
4,13635,606,4650,224
4,13636,606,4670,230
0,13637,606,4670,231
2,13638,606,4660,232
4,13639,606,4670,233
5,13640,606,4650,234
2,13641,606,4650,235
4,13642,606,4670,236
5,13643,606,4660,237
5,13644,606,4650,238
4,13645,606,4670,239
4,13646,606,4670,240
0,13647,606,4670,241
2,13648,606,4660,242
6,13649,606,4660,243
4,13650,606,4650,244
3,13651,606,4660,245
4,13652,606,4650,246
3,13653,606,4650,247
2,13654,606,4660,248
5,13655,606,4660,249
2,13656,606,4670,250
4,13657,606,4670,251
2,13658,606,4680,252
1,13659,606,4680,253
0,13660,606,4680,254
5,13661,606,4650,255
3,13662,606,4670,256
5,13663,606,4660,257
0,13664,606,4670,258
4,13665,606,4650,259
2,13666,606,4650,260
5,13667,606,4650,261
1,13668,606,4670,262
6,13669,606,4660,263
1,13670,606,4680,264
4,13671,606,4660,270
2,13672,606,4660,271
1,13673,606,4670,272
4,13674,606,4660,273
6,13675,606,4660,274
4,13676,606,4670,275
6,13677,606,4660,276
5,13678,606,4650,277
0,13679,606,4670,278
5,13680,606,4660,279
4,13681,606,4660,280
4,13682,606,4670,281
4,13683,606,4650,282
3,13684,606,4660,283
4,13685,606,4670,284
5,13686,606,4650,285
0,13687,606,4670,286
6,13688,606,4660,287
2,13689,606,4670,288
2,13690,606,4660,289
5,13691,606,4650,290
0,13692,606,4670,291
6,13693,606,4660,292
5,13694,606,4660,293
4,13695,606,4660,294
5,13696,606,4660,295
2,13697,606,4670,296
5,13698,606,4650,297
2,13699,606,4660,298
5,13700,606,4660,299
5,13701,606,4650,300
0,13702,606,4670,301
5,13703,606,4660,302
3,13704,606,4660,303
1,13705,606,4670,304
2,13706,606,4650,310
3,13707,606,4650,311
5,13708,606,4650,312
4,13709,606,4660,313
6,13710,606,4660,314
3,13711,606,4670,315
3,13712,606,4660,316
2,13713,606,4660,317
5,13714,606,4660,318
2,13715,606,4660,319
2,13716,2606,4670,1000
1,13717,2606,4670,1001
2,13718,2606,4670,1002
6,13719,2606,4660,1003
4,13720,2606,4660,1004
5,13721,2606,4660,1010
5,13722,2606,4650,1011
4,13723,2606,4650,1012
2,13724,2606,4650,1013
0,13725,2606,4670,1014
2,13726,2606,4660,1020
3,13727,2606,4650,1021
5,13728,2606,4650,1022
2,13729,2606,4650,1023
6,13730,2606,4660,1024
1,13731,2606,4670,1030
4,13732,2606,4670,1031
0,13733,2606,4680,1032
3,13734,2606,4660,1033
5,13735,2606,4660,1034
3,13736,2606,4670,1040
4,13737,2606,4670,1041
5,13738,2606,4660,1042
5,13739,2606,4660,1043
4,13740,2606,4660,1044
4,13741,2606,4670,1050
4,13742,2606,4650,1051
3,13743,2606,4660,1052
5,13744,2606,4660,1053
2,13745,2606,4660,1054
4,13746,2606,4660,1060
6,13747,2606,4660,1061
6,13748,2606,4660,1062
4,13749,2606,4650,1063
4,13750,2606,4660,1064
2,13751,2606,4670,1070
0,13752,2606,4680,1071
2,13753,2606,4680,1072
5,13754,2606,4650,1073
5,13755,2606,4650,1074
6,13756,2606,4660,1080
2,13757,2606,4660,1081
2,13758,2606,4650,1082
5,13759,2606,4660,1083
1,13760,2606,4680,1084
4,13761,2606,4650,1085
4,13762,2606,4650,1086
0,13763,2606,4680,1087
3,13764,2606,4660,1088
0,13765,2606,4680,1089
5,13766,2606,4660,1090
2,13767,2606,4660,1091
0,13768,2606,4670,1092
3,13769,2606,4670,1093
2,13770,2606,4660,1094
5,13771,2606,4650,1095
5,13772,2606,4660,1096
1,13773,2606,4670,1097
3,13774,2606,4650,1098
1,13775,2606,4670,1099
5,13776,2606,4650,1100
0,13777,2606,4680,1101
5,13778,2606,4660,1102
6,13779,2606,4660,1103
2,13780,2606,4650,1104
0,13781,2606,4680,1110
2,13782,2606,4660,1111
3,13783,2606,4660,1112
3,13784,2606,4670,1113
6,13785,2606,4660,1114
3,13786,2606,4670,1135
6,13787,2606,4660,1136
4,13788,2606,4660,1137
0,13789,2606,4680,1138
3,13790,2606,4650,1139
1,13791,2606,4670,1140
6,13792,2606,4660,1141
5,13793,2606,4650,1142
2,13794,2606,4660,1143
3,13795,2606,4650,1144
3,13796,2606,4650,1145
0,13797,2606,4670,1146
5,13798,2606,4650,1147
3,13799,2606,4670,1148
2,13800,2606,4670,1149
5,13801,2606,4650,1150
3,13802,2606,4650,1151
4,13803,2606,4660,1152
1,13804,2606,4670,1153
5,13805,2606,4660,1154
3,13806,2606,4670,1155
5,13807,2606,4650,1156
2,13808,2606,4680,1157
5,13809,2606,4660,1158
3,13810,2606,4650,1159
4,13811,2606,4660,1160
4,13812,2606,4660,1161
4,13813,2606,4670,1162
3,13814,2606,4650,1163
2,13815,2606,4660,1164
1,13816,2606,4670,1170
0,13817,2606,4670,1171
3,13818,2606,4660,1172
0,13819,2606,4670,1173
4,13820,2606,4650,1174
4,13821,2606,4670,1195
5,13822,2606,4650,1196
5,13823,2606,4650,1197
1,13824,2606,4670,1198
3,13825,2606,4660,1199
4,13826,601,4650,0
4,13827,601,4670,1
4,13828,601,4670,2
5,13829,601,4650,3
5,13830,601,4660,4
1,13831,601,4670,5
3,13832,601,4670,6
4,13833,601,4670,7
4,13834,601,4660,8
1,13835,601,4670,9
4,13836,601,4650,10
6,13837,601,4660,11
2,13838,601,4670,12
2,13839,601,4650,13
5,13840,601,4660,14
5,13841,601,4660,15
3,13842,601,4670,16
0,13843,601,4680,17
3,13844,601,4650,18
2,13845,601,4660,19
2,13846,601,4650,25
3,13847,601,4650,26
4,13848,601,4650,27
4,13849,601,4670,28
4,13850,601,4660,29
4,13851,601,4670,30
1,13852,601,4670,31
3,13853,601,4660,32
2,13854,601,4660,33
4,13855,601,4650,34
2,13856,601,4660,35
3,13857,601,4660,36
1,13858,601,4670,37
5,13859,601,4660,38
3,13860,601,4670,39
2,13861,601,4670,40
4,13862,601,4660,41
2,13863,601,4670,42
3,13864,601,4670,43
5,13865,601,4660,44
2,13866,601,4660,45
3,13867,601,4650,46
2,13868,601,4660,47
3,13869,601,4660,48
3,13870,601,4660,49
3,13871,601,4670,50
2,13872,601,4670,51
6,13873,601,4660,52
0,13874,601,4670,53
4,13875,601,4660,54
4,13876,601,4650,55
2,13877,601,4660,56
2,13878,601,4650,57
4,13879,601,4650,58
2,13880,601,4660,59
2,13881,601,4680,65
0,13882,601,4680,66
4,13883,601,4670,67
2,13884,601,4660,68
1,13885,601,4670,69
3,13886,601,4650,70
4,13887,601,4670,71
0,13888,601,4670,72
3,13889,601,4670,73
4,13890,601,4650,74
3,13891,601,4650,75
3,13892,601,4660,76
3,13893,601,4650,77
1,13894,601,4670,78
4,13895,601,4660,79
3,13896,601,4650,80
3,13897,601,4660,81
2,13898,601,4660,82
2,13899,601,4660,83
2,13900,601,4650,84
5,13901,601,4660,85
2,13902,601,4660,86
2,13903,601,4660,87
3,13904,601,4660,88
4,13905,601,4650,89
2,13906,601,4650,90
2,13907,601,4680,91
3,13908,601,4660,92
2,13909,601,4650,93
4,13910,601,4670,94
3,13911,601,4660,95
5,13912,601,4650,96
5,13913,601,4660,97
5,13914,601,4650,98
2,13915,601,4680,99
5,13916,601,4660,105
2,13917,601,4650,106
5,13918,601,4660,107
2,13919,601,4650,108
0,13920,601,4680,109
1,13921,601,4670,110
6,13922,601,4660,111
5,13923,601,4660,112
4,13924,601,4660,113
0,13925,601,4670,114
6,13926,601,4660,115
3,13927,601,4650,116
5,13928,601,4650,117
5,13929,601,4660,118
5,13930,601,4660,119
0,13931,601,4670,120
5,13932,601,4660,121
3,13933,601,4670,122
5,13934,601,4650,123
5,13935,601,4650,124
3,13936,601,4660,125
2,13937,601,4670,126
5,13938,601,4660,127
4,13939,601,4670,128
4,13940,601,4670,129
4,13941,601,4660,130
4,13942,601,4670,131
3,13943,601,4670,132
5,13944,601,4660,133
6,13945,601,4660,134
2,13946,601,4670,135
6,13947,601,4660,136
6,13948,601,4660,137
2,13949,601,4680,138
5,13950,601,4660,139
2,13951,601,4670,145
5,13952,601,4660,146
4,13953,601,4650,147
2,13954,601,4650,148
2,13955,601,4670,149
4,13956,601,4660,150
3,13957,601,4650,151
5,13958,601,4660,152
2,13959,601,4660,153
5,13960,601,4650,154
4,13961,601,4660,155
5,13962,601,4650,156
2,13963,601,4670,157
0,13964,601,4670,158
1,13965,601,4670,159
3,13966,601,4660,160
3,13967,601,4660,161
1,13968,601,4670,162
3,13969,601,4660,163
1,13970,601,4670,164
3,13971,601,4650,165
6,13972,601,4660,166
2,13973,601,4650,167
5,13974,601,4650,168
3,13975,601,4650,169
3,13976,601,4660,170
2,13977,601,4650,171
3,13978,601,4670,172
4,13979,601,4650,173
5,13980,601,4660,174
3,13981,601,4660,175
5,13982,601,4650,176
3,13983,601,4670,177
2,13984,601,4660,178
4,13985,601,4660,179
3,13986,601,4670,185
3,13987,601,4660,186
1,13988,601,4670,187
5,13989,601,4660,188
3,13990,601,4660,189
0,13991,601,4670,190
1,13992,601,4680,191
5,13993,601,4650,192
3,13994,601,4660,193
1,13995,601,4670,194
1,13996,601,4670,195
4,13997,601,4670,196
2,13998,601,4680,197
1,13999,601,4670,198
6,14000,601,4660,199
3,14001,601,4660,200
5,14002,601,4660,201
3,14003,601,4660,202
6,14004,601,4660,203
2,14005,601,4670,204
2,14006,601,4650,205
4,14007,601,4650,206
3,14008,601,4660,207
5,14009,601,4660,208
1,14010,601,4670,209
1,14011,601,4680,210
0,14012,601,4670,211
2,14013,601,4650,212
3,14014,601,4660,213
2,14015,601,4650,214
0,14016,601,4670,215
5,14017,601,4660,216
4,14018,601,4670,217
0,14019,601,4670,218
3,14020,601,4670,219
4,14021,601,4670,225
4,14022,601,4650,226
5,14023,601,4660,227
1,14024,601,4670,228
1,14025,601,4670,229
5,14026,601,4660,230
6,14027,601,4660,231
4,14028,601,4660,232
2,14029,601,4670,233
3,14030,601,4670,234
4,14031,601,4660,235
0,14032,601,4670,236
5,14033,601,4650,237
4,14034,601,4660,238
2,14035,601,4670,239
3,14036,601,4650,240
5,14037,601,4660,241
6,14038,601,4660,242
4,14039,601,4670,243
3,14040,601,4670,244
5,14041,601,4660,245
1,14042,601,4670,246
3,14043,601,4660,247
5,14044,601,4660,248
0,14045,601,4670,249
5,14046,601,4660,250
6,14047,601,4660,251
3,14048,601,4670,252
3,14049,601,4660,253
4,14050,601,4660,254
4,14051,601,4650,255
1,14052,601,4670,256
1,14053,601,4680,257
3,14054,601,4650,258
5,14055,601,4650,259
4,14056,601,4660,265
4,14057,601,4650,266
5,14058,601,4660,267
5,14059,601,4660,268
1,14060,601,4670,269
3,14061,601,4660,270
4,14062,601,4670,271
2,14063,601,4650,272
4,14064,601,4650,273
1,14065,601,4670,274
5,14066,601,4650,275
5,14067,601,4660,276
0,14068,601,4670,277
1,14069,601,4670,278
1,14070,601,4670,279
4,14071,601,4670,280
5,14072,601,4650,281
3,14073,601,4660,282
3,14074,601,4670,283
4,14075,601,4650,284
1,14076,601,4670,285
4,14077,601,4670,286
1,14078,601,4670,287
4,14079,601,4660,288
0,14080,601,4680,289
4,14081,601,4660,290
5,14082,601,4650,291
2,14083,601,4680,292
4,14084,601,4660,293
3,14085,601,4650,294
5,14086,601,4650,295
1,14087,601,4670,296
1,14088,601,4670,297
2,14089,601,4650,298
4,14090,601,4650,299
5,14091,601,4660,305
2,14092,601,4670,306
4,14093,601,4670,307
4,14094,601,4660,308
0,14095,601,4680,309
3,14096,601,4660,310
6,14097,601,4660,311
1,14098,601,4670,312
4,14099,601,4650,313
2,14100,601,4670,314
4,14101,601,4650,315
0,14102,601,4670,316
3,14103,601,4650,317
0,14104,601,4670,318
5,14105,601,4660,319
2,14106,2601,4660,1000
2,14107,2601,4650,1001
4,14108,2601,4650,1002
4,14109,2601,4650,1003
0,14110,2601,4680,1004
4,14111,2601,4660,1010
5,14112,2601,4660,1011
6,14113,2601,4660,1012
3,14114,2601,4670,1013
5,14115,2601,4650,1014
3,14116,2601,4660,1020
5,14117,2601,4650,1021
5,14118,2601,4660,1022
1,14119,2601,4670,1023
2,14120,2601,4670,1024
2,14121,2601,4650,1030
2,14122,2601,4650,1031
0,14123,2601,4670,1032
4,14124,2601,4660,1033
6,14125,2601,4660,1034
3,14126,2601,4650,1040
6,14127,2601,4660,1041
2,14128,2601,4670,1042
2,14129,2601,4650,1043
3,14130,2601,4650,1044
5,14131,2601,4650,1050
3,14132,2601,4660,1051
5,14133,2601,4650,1052
2,14134,2601,4650,1053
3,14135,2601,4650,1054
2,14136,2601,4650,1060
3,14137,2601,4670,1061
4,14138,2601,4660,1062
3,14139,2601,4660,1063
3,14140,2601,4670,1064
3,14141,2601,4670,1070
0,14142,2601,4670,1071
3,14143,2601,4650,1072
4,14144,2601,4660,1073
0,14145,2601,4680,1074
1,14146,2601,4680,1080
4,14147,2601,4670,1081
3,14148,2601,4670,1082
2,14149,2601,4680,1083
4,14150,2601,4650,1084
4,14151,2601,4670,1085
4,14152,2601,4670,1086
4,14153,2601,4650,1087
2,14154,2601,4670,1088
3,14155,2601,4670,1089
5,14156,2601,4650,1090
4,14157,2601,4650,1091
1,14158,2601,4670,1092
6,14159,2601,4660,1093
2,14160,2601,4650,1094
2,14161,2601,4650,1095
5,14162,2601,4650,1096
5,14163,2601,4650,1097
2,14164,2601,4660,1098
4,14165,2601,4660,1099
4,14166,2601,4650,1105
1,14167,2601,4670,1106
2,14168,2601,4660,1107
2,14169,2601,4650,1108
6,14170,2601,4660,1109
3,14171,2601,4670,1110
2,14172,2601,4670,1111
4,14173,2601,4650,1112
0,14174,2601,4680,1113
5,14175,2601,4650,1114
4,14176,2601,4650,1135
3,14177,2601,4650,1136
3,14178,2601,4650,1137
1,14179,2601,4670,1138
6,14180,2601,4660,1139
2,14181,2601,4650,1140
4,14182,2601,4650,1141
2,14183,2601,4670,1142
2,14184,2601,4670,1143
0,14185,2601,4670,1144
4,14186,2601,4660,1145
3,14187,2601,4660,1146
2,14188,2601,4650,1147
1,14189,2601,4680,1148
3,14190,2601,4670,1149
6,14191,2601,4660,1150
5,14192,2601,4660,1151
1,14193,2601,4670,1152
2,14194,2601,4650,1153
3,14195,2601,4660,1154
4,14196,2601,4660,1155
1,14197,2601,4670,1156
2,14198,2601,4650,1157
0,14199,2601,4670,1158
2,14200,2601,4650,1159
3,14201,2601,4670,1165
4,14202,2601,4670,1166
5,14203,2601,4660,1167
2,14204,2601,4680,1168
2,14205,2601,4660,1169
0,14206,2601,4670,1170
3,14207,2601,4660,1171
3,14208,2601,4670,1172
2,14209,2601,4650,1173
3,14210,2601,4650,1174
1,14211,2601,4670,1195
4,14212,2601,4650,1196
2,14213,2601,4670,1197
4,14214,2601,4660,1198
2,14215,2601,4680,1199
4,14216,605,4660,0
4,14217,605,4660,1
4,14218,605,4660,2
0,14219,605,4670,3
4,14220,605,4660,4
4,14221,605,4660,5
3,14222,605,4650,6
5,14223,605,4660,7
4,14224,605,4670,8
3,14225,605,4650,9
0,14226,605,4670,10
3,14227,605,4670,11
5,14228,605,4650,12
3,14229,605,4650,13
1,14230,605,4670,14
4,14231,605,4650,15
2,14232,605,4660,16
4,14233,605,4660,17
3,14234,605,4670,18
6,14235,605,4660,19
2,14236,605,4660,20
0,14237,605,4670,21
5,14238,605,4660,22
6,14239,605,4660,23
3,14240,605,4650,24
5,14241,605,4660,25
4,14242,605,4660,26
3,14243,605,4670,27
4,14244,605,4660,28
5,14245,605,4660,29
0,14246,605,4670,35
2,14247,605,4660,36
3,14248,605,4670,37
2,14249,605,4650,38
3,14250,605,4650,39
5,14251,605,4660,40
2,14252,605,4650,41
3,14253,605,4650,42
5,14254,605,4660,43
2,14255,605,4660,44
5,14256,605,4660,45
0,14257,605,4670,46
4,14258,605,4660,47
1,14259,605,4670,48
2,14260,605,4670,49
5,14261,605,4660,50
5,14262,605,4660,51
3,14263,605,4670,52
4,14264,605,4650,53
5,14265,605,4660,54
5,14266,605,4660,55
